"Month","Day","Year","station","city","state","weather_type","rating","status","userID"
3,13,2015,"KVDF","Tampa Vandenberg","FL",10,3,"living","P04966"
4,19,2012,"KVDF","Tampa Vandenberg","FL",10,2,"living","P04966"
3,25,2008,"KVDF","Tampa Vandenberg","FL",3,1,"living","P04966"
7,21,2008,"KVDF","Tampa Vandenberg","FL",10,1,"living","P04966"
8,13,2006,"KVDF","Tampa Vandenberg","FL",10,4,"living","P04966"
4,12,2013,"KVDF","Tampa Vandenberg","FL",7,3,"living","P04966"
3,7,2008,"KVDF","Tampa Vandenberg","FL",7,1,"living","P04966"
10,27,2006,"KVDF","Tampa Vandenberg","FL",10,4,"living","P04966"
3,11,2012,"KBFF","Scottsbluff","NE",1,5,"traveling","P04966"
6,24,2011,"KBFF","Scottsbluff","NE",1,5,"traveling","P04966"
9,6,2015,"KSEE","San Diego Gille","CA",8,1,"living","C26048"
5,12,2008,"KSEE","San Diego Gille","CA",8,4,"living","C26048"
2,8,2015,"KSEE","San Diego Gille","CA",10,3,"living","C26048"
3,15,2008,"KSEE","San Diego Gille","CA",8,1,"living","C26048"
5,28,2015,"KSEE","San Diego Gille","CA",8,2,"living","C26048"
4,7,2011,"KSEE","San Diego Gille","CA",8,1,"living","C26048"
2,13,2007,"KSEE","San Diego Gille","CA",5,3,"living","C26048"
6,4,2015,"KSEE","San Diego Gille","CA",8,1,"living","C26048"
4,5,2014,"KSEE","San Diego Gille","CA",8,3,"living","C26048"
11,16,2015,"KSEE","San Diego Gille","CA",3,3,"living","C26048"
10,18,2011,"KVPC","Cartersville","GA",10,1,"traveling","C26048"
6,14,2012,"KCEZ","Cortez","CO",6,1,"traveling","C26048"
12,5,2007,"KDMH","Maryland Science Center","MD",4,3,"living","H46938"
12,31,2007,"KDMH","Maryland Science Center","MD",4,4,"living","H46938"
12,8,2007,"KDMH","Maryland Science Center","MD",4,5,"living","H46938"
12,26,2007,"KDMH","Maryland Science Center","MD",4,3,"living","H46938"
12,6,2007,"KDMH","Maryland Science Center","MD",4,4,"living","H46938"
3,12,2013,"KDMH","Maryland Science Center","MD",2,4,"living","H46938"
12,12,2007,"KDMH","Maryland Science Center","MD",5,2,"living","H46938"
1,30,2008,"KDMH","Maryland Science Center","MD",1,5,"living","H46938"
5,3,2008,"KDMH","Maryland Science Center","MD",10,4,"living","H46938"
12,23,2007,"KDMH","Maryland Science Center","MD",2,4,"living","H46938"
12,28,2007,"KDMH","Maryland Science Center","MD",4,1,"living","H46938"
12,10,2007,"KDMH","Maryland Science Center","MD",5,2,"living","H46938"
1,9,2008,"KDMH","Maryland Science Center","MD",9,3,"living","H46938"
12,25,2007,"KDMH","Maryland Science Center","MD",3,3,"living","H46938"
12,9,2007,"KDMH","Maryland Science Center","MD",4,2,"living","H46938"
4,24,2008,"KDMH","Maryland Science Center","MD",8,4,"living","H46938"
5,2,2008,"KDMH","Maryland Science Center","MD",9,3,"living","H46938"
10,7,2010,"KAOH","Lima","OH",8,5,"traveling","H46938"
3,22,2011,"KFMN","Farmington","NM",3,2,"living","W92370"
4,25,2012,"KFAM","Farmington","MO",10,3,"living","W92370"
8,10,2012,"KFAM","Farmington","MO",8,3,"living","W92370"
3,9,2010,"KFAM","Farmington","MO",5,1,"living","W92370"
7,23,2013,"KFAM","Farmington","MO",10,4,"living","W92370"
5,28,2011,"KFMN","Farmington","NM",6,4,"living","W92370"
3,30,2007,"KFMN","Farmington","NM",4,4,"living","W92370"
7,24,2010,"KFAM","Farmington","MO",10,5,"living","W92370"
10,16,2007,"KFAM","Farmington","MO",10,4,"living","W92370"
9,1,2012,"PAKT","Ketchikan","AK",5,5,"traveling","W92370"
7,10,2014,"KOPN","Thomaston","GA",10,1,"traveling","W92370"
4,20,2006,"K8D3","Sisseton","SD",5,5,"living","Q47742"
10,25,2011,"K8D3","Sisseton","SD",5,1,"living","Q47742"
2,20,2006,"K8D3","Sisseton","SD",2,4,"living","Q47742"
9,12,2009,"K8D3","Sisseton","SD",8,3,"living","Q47742"
3,13,2008,"K8D3","Sisseton","SD",1,4,"living","Q47742"
1,29,2015,"K8D3","Sisseton","SD",2,4,"living","Q47742"
8,28,2012,"K8D3","Sisseton","SD",10,3,"living","Q47742"
3,21,2010,"K8D3","Sisseton","SD",1,1,"living","Q47742"
4,24,2014,"K8D3","Sisseton","SD",5,1,"living","Q47742"
1,24,2012,"KDLF","Del Rio Laughlin AFB","TX",7,5,"traveling","Q47742"
2,18,2009,"KEKO","Elko","NV",4,1,"traveling","Q47742"
3,4,2012,"KDLF","Del Rio Laughlin AFB","TX",6,5,"traveling","Q47742"
12,9,2007,"KCOT","Cotulla","TX",10,3,"living","N75176"
10,27,2008,"KCOT","Cotulla","TX",9,3,"living","N75176"
2,1,2006,"KCOT","Cotulla","TX",1,5,"living","N75176"
6,23,2007,"KCOT","Cotulla","TX",10,1,"living","N75176"
1,1,2011,"KCOT","Cotulla","TX",6,2,"living","N75176"
5,2,2015,"KCOT","Cotulla","TX",9,3,"living","N75176"
12,19,2012,"KCOT","Cotulla","TX",7,1,"living","N75176"
8,8,2015,"KCOT","Cotulla","TX",9,4,"living","N75176"
7,5,2013,"KCOT","Cotulla","TX",9,1,"living","N75176"
12,13,2015,"KCOT","Cotulla","TX",1,1,"living","N75176"
9,29,2009,"KCOT","Cotulla","TX",7,5,"living","N75176"
12,1,2012,"KCOT","Cotulla","TX",10,2,"living","N75176"
11,16,2015,"KCOT","Cotulla","TX",7,3,"living","N75176"
9,17,2008,"KBNA","Nashville","TN",9,1,"traveling","N75176"
7,8,2010,"KBNA","Nashville","TN",10,5,"traveling","N75176"
10,24,2010,"KFXE","Fort Lauderdale","FL",7,3,"living","X09811"
7,31,2007,"KFXE","Fort Lauderdale","FL",10,4,"living","X09811"
1,9,2012,"KFXE","Fort Lauderdale","FL",8,5,"living","X09811"
9,19,2010,"KFXE","Fort Lauderdale","FL",10,5,"living","X09811"
5,26,2014,"KFXE","Fort Lauderdale","FL",10,5,"living","X09811"
4,2,2014,"KFXE","Fort Lauderdale","FL",8,2,"living","X09811"
4,1,2011,"KFXE","Fort Lauderdale","FL",9,1,"living","X09811"
12,15,2012,"KFXE","Fort Lauderdale","FL",10,3,"living","X09811"
3,13,2006,"KFXE","Fort Lauderdale","FL",7,2,"living","X09811"
1,12,2010,"KFXE","Fort Lauderdale","FL",3,5,"living","X09811"
10,21,2013,"KFXE","Fort Lauderdale","FL",10,5,"living","X09811"
5,31,2015,"KEST","Estherville","IA",8,5,"traveling","X09811"
3,4,2007,"KVTA","Newark Heath","OH",4,2,"living","K34596"
3,23,2011,"KVTA","Newark Heath","OH",2,2,"living","K34596"
6,24,2011,"KVTA","Newark Heath","OH",10,5,"living","K34596"
6,28,2008,"KVTA","Newark Heath","OH",7,2,"living","K34596"
1,25,2007,"KVTA","Newark Heath","OH",4,3,"living","K34596"
8,28,2011,"KVTA","Newark Heath","OH",10,5,"living","K34596"
5,16,2015,"KVTA","Newark Heath","OH",10,1,"living","K34596"
11,9,2011,"KVTA","Newark Heath","OH",2,3,"living","K34596"
6,1,2011,"KVTA","Newark Heath","OH",9,4,"living","K34596"
1,8,2011,"KVTA","Newark Heath","OH",4,3,"living","K34596"
3,9,2009,"KVTA","Newark Heath","OH",1,1,"living","K34596"
12,16,2007,"KVTA","Newark Heath","OH",2,2,"living","K34596"
7,31,2009,"KVTA","Newark Heath","OH",10,2,"living","K34596"
6,15,2008,"KVTA","Newark Heath","OH",7,3,"living","K34596"
11,2,2012,"KVTA","Newark Heath","OH",4,1,"living","K34596"
3,30,2015,"KABR","Aberdeen","SD",1,5,"traveling","K34596"
8,7,2014,"KEWK","Newton","KS",9,1,"living","K77449"
3,17,2013,"KEWK","Newton","KS",2,2,"living","K77449"
11,17,2015,"KEWK","Newton","KS",2,2,"living","K77449"
1,4,2009,"KEWK","Newton","KS",1,5,"living","K77449"
8,1,2013,"KEWK","Newton","KS",10,5,"living","K77449"
3,3,2012,"KEWK","Newton","KS",1,3,"living","K77449"
2,20,2014,"KEWK","Newton","KS",1,3,"living","K77449"
11,22,2010,"KEWK","Newton","KS",4,3,"living","K77449"
6,25,2014,"KEWK","Newton","KS",10,1,"living","K77449"
3,26,2014,"KEWK","Newton","KS",1,4,"living","K77449"
9,30,2014,"KEWK","Newton","KS",9,5,"living","K77449"
4,1,2010,"KEWK","Newton","KS",1,1,"living","K77449"
2,21,2006,"KEWK","Newton","KS",4,1,"living","K77449"
7,13,2013,"KEWK","Newton","KS",9,4,"living","K77449"
6,22,2009,"KEWK","Newton","KS",9,5,"living","K77449"
7,20,2007,"KBLI","Bellingham","WA",5,5,"traveling","K77449"
9,26,2013,"KBLI","Bellingham","WA",8,1,"traveling","K77449"
12,27,2012,"KDSV","Dansville","NY",2,1,"traveling","K77449"
10,2,2007,"PAHO","Homer","AK",3,4,"living","K85451"
12,3,2007,"PAHO","Homer","AK",4,1,"living","K85451"
3,30,2009,"PAHO","Homer","AK",2,3,"living","K85451"
11,9,2008,"PAHO","Homer","AK",2,3,"living","K85451"
9,20,2008,"PAHO","Homer","AK",2,1,"living","K85451"
7,10,2012,"PAHO","Homer","AK",5,2,"living","K85451"
7,31,2011,"PAHO","Homer","AK",5,4,"living","K85451"
5,8,2006,"PAHO","Homer","AK",3,1,"living","K85451"
10,5,2008,"PAHO","Homer","AK",4,5,"living","K85451"
2,21,2012,"PAHO","Homer","AK",2,1,"living","K85451"
5,15,2009,"PAHO","Homer","AK",4,1,"living","K85451"
1,11,2013,"PAHO","Homer","AK",2,3,"living","K85451"
3,13,2012,"PAHO","Homer","AK",4,4,"living","K85451"
5,25,2011,"PAHO","Homer","AK",3,2,"living","K85451"
11,24,2015,"PAHO","Homer","AK",5,5,"living","K85451"
8,7,2009,"PAHO","Homer","AK",5,2,"living","K85451"
3,20,2008,"PAHO","Homer","AK",4,2,"living","K85451"
5,14,2013,"PAHO","Homer","AK",3,4,"living","K85451"
6,18,2012,"KAPC","Napa County","CA",7,5,"traveling","K85451"
2,11,2010,"KMTP","Montauk","NY",1,1,"living","L55845"
7,19,2006,"KMTP","Montauk","NY",10,3,"living","L55845"
3,12,2008,"KMTP","Montauk","NY",2,1,"living","L55845"
8,10,2008,"KMTP","Montauk","NY",10,3,"living","L55845"
5,7,2006,"KMTP","Montauk","NY",3,4,"living","L55845"
6,10,2010,"KMTP","Montauk","NY",5,1,"living","L55845"
12,20,2013,"KMTP","Montauk","NY",4,1,"living","L55845"
7,4,2007,"KMTP","Montauk","NY",5,1,"living","L55845"
9,24,2010,"KMTP","Montauk","NY",10,2,"living","L55845"
5,5,2011,"KMTP","Montauk","NY",8,1,"living","L55845"
12,8,2010,"KMTP","Montauk","NY",3,3,"living","L55845"
2,24,2012,"KMTP","Montauk","NY",5,3,"living","L55845"
4,6,2011,"KADW","Andrews AFB","MD",3,5,"traveling","L55845"
5,18,2006,"KCPS","Cahokia","IL",1,5,"traveling","L55845"
7,10,2014,"KVPS","Valparaiso","FL",10,5,"traveling","L55845"
2,26,2013,"KJCT","Junction","TX",3,2,"living","G30742"
7,2,2007,"KJCT","Junction","TX",10,3,"living","G30742"
6,11,2015,"KJCT","Junction","TX",9,1,"living","G30742"
12,21,2012,"KJCT","Junction","TX",6,4,"living","G30742"
9,22,2014,"KJCT","Junction","TX",8,1,"living","G30742"
8,13,2011,"KJCT","Junction","TX",10,3,"living","G30742"
2,21,2009,"KJCT","Junction","TX",3,1,"living","G30742"
11,21,2007,"KJCT","Junction","TX",8,1,"living","G30742"
3,23,2012,"KJCT","Junction","TX",8,1,"living","G30742"
4,29,2015,"KJCT","Junction","TX",8,4,"living","G30742"
5,21,2009,"KJCT","Junction","TX",8,4,"living","G30742"
12,21,2007,"KJCT","Junction","TX",3,5,"living","G30742"
2,3,2006,"KJCT","Junction","TX",3,2,"living","G30742"
6,10,2007,"KSHN","Shelton","WA",5,1,"traveling","G30742"
10,3,2007,"KSHN","Shelton","WA",5,1,"traveling","G30742"
11,21,2008,"PALV","Big River Lakes","AK",2,3,"living","Z09382"
11,29,2008,"PALV","Big River Lakes","AK",2,4,"living","Z09382"
10,12,2010,"PALV","Big River Lakes","AK",1,1,"living","Z09382"
3,22,2006,"PALV","Big River Lakes","AK",1,4,"living","Z09382"
10,30,2009,"PALV","Big River Lakes","AK",3,4,"living","Z09382"
4,3,2010,"PALV","Big River Lakes","AK",2,3,"living","Z09382"
10,26,2009,"PALV","Big River Lakes","AK",2,3,"living","Z09382"
4,1,2010,"PALV","Big River Lakes","AK",4,3,"living","Z09382"
3,12,2009,"PALV","Big River Lakes","AK",4,4,"living","Z09382"
2,19,2006,"PALV","Big River Lakes","AK",4,3,"living","Z09382"
2,9,2010,"PALV","Big River Lakes","AK",2,3,"living","Z09382"
3,25,2006,"PALV","Big River Lakes","AK",2,2,"living","Z09382"
3,13,2009,"PALV","Big River Lakes","AK",2,1,"living","Z09382"
8,5,2007,"PALV","Big River Lakes","AK",5,3,"living","Z09382"
1,22,2010,"PALV","Big River Lakes","AK",4,2,"living","Z09382"
2,19,2010,"PALV","Big River Lakes","AK",5,4,"living","Z09382"
4,6,2010,"PALV","Big River Lakes","AK",2,4,"living","Z09382"
11,11,2009,"PALV","Big River Lakes","AK",4,5,"living","Z09382"
9,14,2011,"KPGA","Page","AZ",8,5,"traveling","Z09382"
2,11,2014,"KJAX","Jacksonville","FL",5,5,"traveling","Z09382"
5,3,2006,"KOMH","Orange","VA",10,1,"living","U63627"
11,5,2012,"KOMH","Orange","VA",4,2,"living","U63627"
10,30,2014,"KOMH","Orange","VA",8,5,"living","U63627"
8,29,2006,"KOMH","Orange","VA",10,4,"living","U63627"
4,4,2008,"KOMH","Orange","VA",5,4,"living","U63627"
7,30,2015,"KOMH","Orange","VA",10,1,"living","U63627"
6,2,2014,"KOMH","Orange","VA",8,5,"living","U63627"
9,24,2006,"KOMH","Orange","VA",7,4,"living","U63627"
7,14,2014,"KOMH","Orange","VA",7,1,"living","U63627"
11,14,2010,"KOMH","Orange","VA",8,4,"living","U63627"
10,16,2012,"KOMH","Orange","VA",8,5,"living","U63627"
3,12,2008,"KOMH","Orange","VA",3,1,"living","U63627"
11,8,2013,"KOMH","Orange","VA",3,5,"living","U63627"
6,1,2010,"KOMH","Orange","VA",10,5,"living","U63627"
11,13,2008,"KOMH","Orange","VA",5,2,"living","U63627"
3,14,2013,"PAED","Elmendorf AFB","AK",3,5,"traveling","U63627"
8,17,2009,"KALN","Alton","IL",7,1,"traveling","U63627"
12,11,2011,"KOKB","Oceanside","CA",8,1,"living","A33308"
7,31,2012,"KOKB","Oceanside","CA",10,5,"living","A33308"
5,1,2008,"KOKB","Oceanside","CA",5,1,"living","A33308"
1,1,2008,"KOKB","Oceanside","CA",3,1,"living","A33308"
1,13,2008,"KOKB","Oceanside","CA",8,4,"living","A33308"
8,20,2008,"KOKB","Oceanside","CA",10,1,"living","A33308"
2,4,2008,"KOKB","Oceanside","CA",5,2,"living","A33308"
3,23,2010,"KOKB","Oceanside","CA",5,1,"living","A33308"
7,24,2009,"KOKB","Oceanside","CA",10,1,"living","A33308"
10,15,2014,"KOKB","Oceanside","CA",8,2,"living","A33308"
5,13,2011,"KGSO","Greensboro","NC",5,1,"traveling","A33308"
11,28,2011,"KCWF","Lake Charles","LA",4,1,"living","F56270"
11,25,2007,"KCWF","Lake Charles","LA",7,2,"living","F56270"
6,16,2015,"KCWF","Lake Charles","LA",7,3,"living","F56270"
11,28,2015,"KCWF","Lake Charles","LA",10,2,"living","F56270"
12,10,2011,"KCWF","Lake Charles","LA",5,2,"living","F56270"
11,23,2011,"KCWF","Lake Charles","LA",5,1,"living","F56270"
4,17,2013,"KCWF","Lake Charles","LA",7,1,"living","F56270"
2,9,2013,"KCWF","Lake Charles","LA",1,2,"living","F56270"
12,24,2015,"KCWF","Lake Charles","LA",10,4,"living","F56270"
12,28,2015,"KCWF","Lake Charles","LA",2,3,"living","F56270"
7,22,2015,"KCWF","Lake Charles","LA",10,3,"living","F56270"
11,24,2013,"KCWF","Lake Charles","LA",1,1,"living","F56270"
1,20,2011,"KCWF","Lake Charles","LA",5,5,"living","F56270"
9,10,2010,"KFYE","Somerville","TN",10,1,"traveling","F56270"
10,25,2011,"KCOT","Cotulla","TX",9,3,"living","U14015"
5,2,2007,"KCOT","Cotulla","TX",7,4,"living","U14015"
9,6,2007,"KCOT","Cotulla","TX",10,5,"living","U14015"
1,9,2015,"KCOT","Cotulla","TX",5,5,"living","U14015"
3,29,2015,"KCOT","Cotulla","TX",9,3,"living","U14015"
12,29,2013,"KCOT","Cotulla","TX",5,2,"living","U14015"
4,24,2006,"KCOT","Cotulla","TX",10,3,"living","U14015"
11,3,2008,"KCOT","Cotulla","TX",10,2,"living","U14015"
12,17,2012,"KCOT","Cotulla","TX",8,1,"living","U14015"
10,12,2008,"KCOT","Cotulla","TX",7,2,"living","U14015"
8,20,2009,"KCOT","Cotulla","TX",9,1,"living","U14015"
7,6,2015,"KAIG","Antigo","WI",5,5,"traveling","U14015"
4,9,2009,"KELD","El Dorado","AR",7,1,"traveling","U14015"
8,15,2006,"KELD","El Dorado","AR",10,5,"traveling","U14015"
3,25,2014,"KCLI","Clintonville","WI",3,1,"living","E14968"
2,10,2013,"KCLI","Clintonville","WI",4,3,"living","E14968"
9,28,2013,"KCLI","Clintonville","WI",7,3,"living","E14968"
1,7,2012,"KCLI","Clintonville","WI",4,4,"living","E14968"
7,15,2011,"KCLI","Clintonville","WI",10,5,"living","E14968"
5,13,2014,"KCLI","Clintonville","WI",5,5,"living","E14968"
10,16,2013,"KCLI","Clintonville","WI",5,5,"living","E14968"
2,25,2006,"KCLI","Clintonville","WI",3,5,"living","E14968"
6,19,2014,"KCLI","Clintonville","WI",10,5,"living","E14968"
5,19,2008,"KSUU","Fairfield","CA",1,5,"traveling","E14968"
6,27,2013,"KFFL","Fairfield","IA",10,5,"traveling","E14968"
12,28,2006,"KCZK","Cascade Locks","OR",2,2,"living","N74031"
5,27,2010,"KCZK","Cascade Locks","OR",5,3,"living","N74031"
5,3,2012,"KCZK","Cascade Locks","OR",5,5,"living","N74031"
1,2,2012,"KCZK","Cascade Locks","OR",2,1,"living","N74031"
2,27,2012,"KCZK","Cascade Locks","OR",4,4,"living","N74031"
7,17,2013,"KCZK","Cascade Locks","OR",5,4,"living","N74031"
7,3,2013,"KCZK","Cascade Locks","OR",9,3,"living","N74031"
8,23,2013,"KCZK","Cascade Locks","OR",10,5,"living","N74031"
8,26,2011,"KCZK","Cascade Locks","OR",10,2,"living","N74031"
7,21,2013,"KCZK","Cascade Locks","OR",7,1,"living","N74031"
4,26,2012,"KCZK","Cascade Locks","OR",5,3,"living","N74031"
8,22,2010,"KCZK","Cascade Locks","OR",7,5,"living","N74031"
8,8,2013,"KCZK","Cascade Locks","OR",7,1,"living","N74031"
1,15,2007,"KCZK","Cascade Locks","OR",2,3,"living","N74031"
9,15,2009,"KWJF","Lancaster","CA",9,1,"traveling","N74031"
4,18,2015,"KPTW","Pottstown","PA",8,4,"living","V78337"
8,24,2011,"KPTW","Pottstown","PA",10,5,"living","V78337"
12,9,2010,"KPTW","Pottstown","PA",3,3,"living","V78337"
4,26,2006,"KPTW","Pottstown","PA",3,5,"living","V78337"
11,27,2015,"KPTW","Pottstown","PA",5,1,"living","V78337"
2,9,2006,"KPTW","Pottstown","PA",3,2,"living","V78337"
10,21,2012,"KPTW","Pottstown","PA",8,5,"living","V78337"
4,11,2006,"KPTW","Pottstown","PA",8,1,"living","V78337"
10,25,2006,"KPTW","Pottstown","PA",3,4,"living","V78337"
5,9,2010,"KPTW","Pottstown","PA",3,5,"living","V78337"
6,12,2012,"KPTW","Pottstown","PA",10,3,"living","V78337"
9,4,2013,"KPTW","Pottstown","PA",8,4,"living","V78337"
10,2,2008,"KPTW","Pottstown","PA",8,5,"living","V78337"
2,23,2012,"KPTW","Pottstown","PA",3,1,"living","V78337"
10,11,2009,"KPTW","Pottstown","PA",8,4,"living","V78337"
4,11,2007,"KGGW","Glasgow","MT",4,5,"traveling","V78337"
3,7,2014,"KSAV","Savannah","GA",5,5,"traveling","V78337"
2,7,2014,"KSLE","Salem","OR",4,1,"traveling","V78337"
12,19,2006,"KCLI","Clintonville","WI",4,2,"living","E75606"
8,19,2012,"KCLI","Clintonville","WI",10,4,"living","E75606"
5,12,2012,"KCLI","Clintonville","WI",8,1,"living","E75606"
3,17,2010,"KCLI","Clintonville","WI",3,1,"living","E75606"
1,28,2008,"KCLI","Clintonville","WI",4,4,"living","E75606"
12,3,2014,"KCLI","Clintonville","WI",4,5,"living","E75606"
8,12,2014,"KCLI","Clintonville","WI",9,1,"living","E75606"
9,6,2010,"KCLI","Clintonville","WI",10,4,"living","E75606"
11,21,2012,"KCLI","Clintonville","WI",4,5,"living","E75606"
7,17,2008,"KCLI","Clintonville","WI",10,4,"living","E75606"
4,20,2010,"KCLI","Clintonville","WI",8,4,"living","E75606"
8,3,2008,"KCLI","Clintonville","WI",10,3,"living","E75606"
3,22,2012,"KCLI","Clintonville","WI",5,2,"living","E75606"
12,2,2006,"KCLI","Clintonville","WI",4,3,"living","E75606"
12,21,2015,"KCLI","Clintonville","WI",4,1,"living","E75606"
3,17,2009,"KCLI","Clintonville","WI",5,2,"living","E75606"
4,10,2007,"KCLI","Clintonville","WI",4,4,"living","E75606"
3,13,2009,"KCLI","Clintonville","WI",4,4,"living","E75606"
12,6,2009,"KNFW","Fort Worth NAS","TX",4,1,"traveling","E75606"
2,27,2012,"KCVN","Clovis","NM",1,4,"living","L63017"
5,25,2013,"KCVN","Clovis","NM",1,2,"living","L63017"
2,8,2009,"KCVN","Clovis","NM",1,2,"living","L63017"
6,11,2007,"KCVN","Clovis","NM",7,5,"living","L63017"
5,11,2008,"KCVN","Clovis","NM",1,2,"living","L63017"
7,24,2010,"KCVN","Clovis","NM",10,5,"living","L63017"
4,9,2014,"KCVN","Clovis","NM",6,1,"living","L63017"
11,4,2011,"KCVN","Clovis","NM",3,5,"living","L63017"
2,1,2012,"KCVN","Clovis","NM",6,2,"living","L63017"
7,7,2009,"KCVN","Clovis","NM",9,4,"living","L63017"
7,21,2011,"KCQC","Clines Corner","NM",9,5,"traveling","L63017"
12,1,2009,"KBCE","Bryce Canyon","UT",3,3,"living","A31612"
1,2,2006,"KBCE","Bryce Canyon","UT",2,3,"living","A31612"
6,21,2010,"KBCE","Bryce Canyon","UT",6,4,"living","A31612"
8,26,2008,"KBCE","Bryce Canyon","UT",8,5,"living","A31612"
7,1,2006,"KBCE","Bryce Canyon","UT",9,5,"living","A31612"
3,29,2014,"KBCE","Bryce Canyon","UT",3,1,"living","A31612"
9,19,2010,"KBCE","Bryce Canyon","UT",6,3,"living","A31612"
8,2,2011,"KBCE","Bryce Canyon","UT",9,2,"living","A31612"
12,26,2015,"KBCE","Bryce Canyon","UT",2,4,"living","A31612"
9,14,2012,"KBCE","Bryce Canyon","UT",3,4,"living","A31612"
11,3,2008,"KBCE","Bryce Canyon","UT",4,4,"living","A31612"
8,8,2011,"KBCE","Bryce Canyon","UT",6,3,"living","A31612"
6,24,2011,"KIWA","Williams AFB","AZ",6,1,"traveling","A31612"
3,25,2014,"KMCF","Tampa Macdill AFB","FL",7,5,"living","Y02757"
5,26,2007,"KMCF","Tampa Macdill AFB","FL",9,1,"living","Y02757"
8,12,2008,"KMCF","Tampa Macdill AFB","FL",10,5,"living","Y02757"
9,24,2008,"KMCF","Tampa Macdill AFB","FL",7,1,"living","Y02757"
7,5,2014,"KMCF","Tampa Macdill AFB","FL",10,4,"living","Y02757"
11,2,2007,"KMCF","Tampa Macdill AFB","FL",10,2,"living","Y02757"
11,3,2013,"KMCF","Tampa Macdill AFB","FL",9,2,"living","Y02757"
8,1,2009,"KMCF","Tampa Macdill AFB","FL",10,1,"living","Y02757"
1,21,2014,"KMCF","Tampa Macdill AFB","FL",5,3,"living","Y02757"
7,29,2015,"KMCF","Tampa Macdill AFB","FL",10,1,"living","Y02757"
1,8,2015,"KMCF","Tampa Macdill AFB","FL",2,3,"living","Y02757"
3,15,2006,"KALI","Alice","TX",9,5,"traveling","Y02757"
5,17,2009,"KIPT","Williamsport","PA",9,1,"traveling","Y02757"
12,5,2014,"KIPT","Williamsport","PA",4,5,"traveling","Y02757"
8,5,2007,"KCUB","Columbia Owens","SC",10,4,"living","L48310"
5,9,2009,"KCUB","Columbia Owens","SC",10,2,"living","L48310"
6,17,2010,"KCUB","Columbia Owens","SC",10,1,"living","L48310"
12,15,2014,"KCUB","Columbia Owens","SC",8,5,"living","L48310"
1,3,2015,"KCUB","Columbia Owens","SC",5,2,"living","L48310"
12,15,2010,"KCUB","Columbia Owens","SC",3,4,"living","L48310"
8,7,2015,"KCUB","Columbia Owens","SC",10,2,"living","L48310"
11,2,2006,"KCUB","Columbia Owens","SC",8,5,"living","L48310"
1,25,2006,"KCUB","Columbia Owens","SC",6,2,"living","L48310"
4,10,2014,"KCUB","Columbia Owens","SC",8,4,"living","L48310"
11,20,2011,"KCUB","Columbia Owens","SC",10,3,"living","L48310"
9,22,2008,"KCUB","Columbia Owens","SC",8,4,"living","L48310"
9,8,2015,"KCUB","Columbia Owens","SC",10,5,"living","L48310"
10,1,2011,"KCUB","Columbia Owens","SC",3,1,"living","L48310"
12,23,2012,"KCUB","Columbia Owens","SC",8,4,"living","L48310"
5,5,2011,"KCUB","Columbia Owens","SC",8,5,"living","L48310"
11,14,2007,"KCUB","Columbia Owens","SC",8,5,"living","L48310"
4,13,2014,"KCUB","Columbia Owens","SC",8,1,"living","L48310"
4,17,2008,"KDTN","Shreveport Downtown","LA",9,1,"traveling","L48310"
10,1,2011,"KRHI","Rhinelander","WI",8,2,"living","U81142"
5,3,2015,"KRHI","Rhinelander","WI",7,4,"living","U81142"
7,14,2015,"KRHI","Rhinelander","WI",10,4,"living","U81142"
7,13,2008,"KRHI","Rhinelander","WI",1,5,"living","U81142"
10,17,2008,"KRHI","Rhinelander","WI",4,3,"living","U81142"
3,12,2011,"KRHI","Rhinelander","WI",2,4,"living","U81142"
8,15,2009,"KRHI","Rhinelander","WI",10,3,"living","U81142"
9,5,2015,"KRHI","Rhinelander","WI",10,5,"living","U81142"
